Latitude,Longitude,DirectNormal,DifuseRadiation,FotoActive,GlobalHorizonta,PlanoInclinado,InsolacaoTotal,PreciptacaoTotal,TempMaxMedia,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,Altitude,Umidade,TempMinimaMedia,PressaoMedia,Em_SARAH,Hm_SARAH,SDm_SARAH,Em_NSRDB,Hm_NSRDB,SDm_NSRDM
-7.9005,-36.549,5178,2165,5644,5641,2360,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,3.67,145.0,191,2.85
-7.9005,-36.449,5007,2186,5569,5564,2339,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,136.0,179,4.13,141.0,186,2.87
-7.9005,-36.349000000000004,4879,2200,5508,5504,2322,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,136.0,180,4.39,138.0,182,3.33
-7.9005,-36.249,4737,2227,5433,5429,2295,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,136.0,179,4.04,141.0,186,2.82
-7.9005,-36.149,4670,2242,5398,5396,2283,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,129.0,171,6.11,136.0,179,2.64
-7.9005,-36.049,4654,2237,5401,5402,2284,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,131.0,173,5.33,136.0,179,2.61
-7.9005,-35.949,4452,2264,5305,5302,2258,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,132.0,175,4.33,133.0,176,3.52
-7.9005,-35.849000000000004,4477,2259,5316,5314,2272,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,132.0,175,4.23,134.0,177,2.95
-7.9005,-35.749,4475,2253,5309,5304,2272,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,133.0,175,3.8,131.0,173,3.01
-7.9005,-35.649,4431,2257,5273,5269,2266,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,130.0,172,4.44,131.0,173,2.93
-7.9005,-35.549,4225,2293,5168,5163,2226,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,132.0,174,3.84,124.0,164,2.71
-7.9005,-35.449,4327,2273,5194,5191,2243,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,134.0,177,3.33,127.0,168,2.85
-7.9005,-35.349000000000004,4554,2241,5289,5288,2288,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,135.0,178,3.17,130.0,172,2.71
-7.9005,-35.249,4651,2227,5326,5324,2312,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,134.0,178,3.0,130.0,172,2.8
-7.9005,-35.149,4706,2209,5343,5341,2325,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,135.0,178,2.7,131.0,173,2.65
-7.9005,-35.049,4611,2227,5302,5300,2314,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,133.0,175,3.12,128.0,170,2.71
-7.9005,-34.949,4516,2246,5296,5292,2318,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,140.0,185,2.27,130.0,172,2.5
-7.9005,-34.849000000000004,4696,2181,5391,5404,2374,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,141.0,186,2.43,140.0,185,3.01
-7.8005,-40.649,5574,2070,5801,5783,2439,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,136.0,179,4.63,139.0,184,3.72
-7.8005,-40.549,5294,2114,5691,5681,2396,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,136.0,179,4.47,139.0,183,3.37
-7.8005,-40.449,5198,2122,5645,5639,2377,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,5.08,140.0,185,3.2
-7.8005,-40.349000000000004,5177,2119,5623,5617,2369,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.0,138.0,182,3.48
-7.8005,-40.249,5227,2115,5640,5636,2372,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.12,136.0,179,3.48
-7.8005,-40.149,5185,2113,5618,5615,2363,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,5.16,137.0,181,3.97
-7.8005,-40.049,5209,2105,5637,5635,2372,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,135.0,177,4.93,139.0,183,3.91
-7.8005,-39.949,5227,2108,5649,5647,2373,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,3.79,137.0,181,3.64
-7.8005,-39.849000000000004,5216,2124,5644,5642,2364,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,3.53,140.0,184,5.46
-7.8005,-39.749,5256,2120,5659,5658,2367,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,3.84,139.0,183,4.93
-7.8005,-39.649,5339,2112,5696,5692,2381,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,3.99,140.0,184,5.5
-7.8005,-39.549,5337,2115,5688,5686,2378,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,4.26,139.0,183,4.98
-7.8005,-39.449,5370,2113,5699,5697,2381,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,4.38,137.0,181,3.77
-7.8005,-39.349000000000004,5426,2098,5719,5717,2389,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,4.6,139.0,183,5.01
-7.8005,-39.249,5339,2117,5684,5685,2376,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.34,137.0,181,4.87
-7.8005,-39.149,5371,2114,5709,5708,2390,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,3.94,140.0,185,4.76
-7.8005,-39.049,5443,2103,5746,5743,2402,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,4.1,141.0,186,3.87
-7.8005,-38.949,5483,2103,5758,5752,2405,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,138.0,181,4.14,141.0,185,3.75
-7.8005,-38.849000000000004,5581,2080,5789,5784,2421,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,140.0,184,3.8,142.0,187,3.68
-7.8005,-38.749,5594,2079,5797,5791,2418,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,4.14,141.0,186,4.66
