ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
37874;Pernambuco;-39.8490;-9.0005;5226;5655;4908;5124;4701;4486;4413;4593;5410;6068;5733;5955;5669
37886;Pernambuco;-38.6490;-9.0005;5228;6075;5363;5631;5145;4294;3822;3981;4596;5514;5731;6183;6397
37887;Pernambuco;-38.5490;-9.0005;5473;6420;5674;5785;5416;4551;4129;4327;4891;5817;5957;6207;6497
37888;Pernambuco;-38.4490;-9.0005;5602;6489;5771;5887;5618;4740;4397;4598;5172;5953;5884;6177;6542
37889;Pernambuco;-38.3490;-9.0005;5558;6351;5750;5919;5596;4762;4300;4455;5131;5963;5826;6178;6460
37890;Pernambuco;-38.2490;-9.0005;5283;6138;5438;5754;5296;4381;3852;4009;4718;5666;5597;6284;6269
37891;Pernambuco;-38.1490;-9.0005;5334;6268;5456;5664;5148;4291;3797;4039;4823;5800;5875;6507;6337
37892;Pernambuco;-38.0490;-9.0005;5384;6373;5511;5651;5112;4291;3833;4045;4858;5860;6000;6706;6364
37893;Pernambuco;-37.9490;-9.0005;5189;6184;5371;5443;4969;4079;3471;3683;4527;5548;5862;6744;6382
37894;Pernambuco;-37.8490;-9.0005;5098;6160;5299;5439;4958;3942;3347;3472;4304;5379;5782;6706;6388
37895;Pernambuco;-37.7490;-9.0005;5137;6230;5300;5551;4989;4013;3446;3554;4339;5408;5816;6653;6341
37896;Pernambuco;-37.6490;-9.0005;5160;6177;5378;5486;5067;3997;3404;3592;4371;5500;5860;6746;6338
37897;Pernambuco;-37.5490;-9.0005;5117;6117;5360;5554;5023;3929;3386;3494;4274;5386;5825;6746;6305
37898;Pernambuco;-37.4490;-9.0005;5121;6124;5410;5758;5043;3876;3432;3474;4213;5337;5869;6634;6287
37899;Pernambuco;-37.3490;-9.0005;5174;6093;5414;5734;5021;3919;3398;3659;4328;5436;5950;6755;6380
37900;Pernambuco;-37.2490;-9.0005;5211;6077;5385;5684;5082;3983;3510;3803;4523;5503;5907;6682;6390
37901;Pernambuco;-37.1490;-9.0005;5134;5999;5303;5593;5013;3893;3503;3712;4484;5436;5756;6540;6369
37902;Pernambuco;-37.0490;-9.0005;5137;5932;5355;5611;5068;3956;3606;3733;4591;5431;5774;6417;6170
37903;Pernambuco;-36.9490;-9.0005;4993;5762;5140;5455;4979;3927;3502;3639;4413;5216;5546;6282;6053
37904;Pernambuco;-36.8490;-9.0005;4905;5738;4934;5223;4855;3811;3382;3456;4187;5174;5574;6377;6147
37905;Pernambuco;-36.7490;-9.0005;4817;5626;4956;5157;4721;3581;3175;3255;4004;5155;5550;6461;6162
37906;Pernambuco;-36.6490;-9.0005;4628;5521;4808;5132;4575;3428;2993;3094;3747;4734;5177;6275;6055
37907;Pernambuco;-36.5490;-9.0005;4494;5544;4723;5042;4484;3378;2826;2904;3547;4567;4938;6098;5871
37908;Pernambuco;-36.4490;-9.0005;4406;5402;4522;5046;4460;3396;2855;2917;3502;4404;4708;5864;5797
37909;Pernambuco;-36.3490;-9.0005;4280;5248;4430;4923;4377;3326;2724;2777;3389;4245;4497;5755;5664
37910;Pernambuco;-36.2490;-9.0005;4174;4951;4413;4758;4284;3317;2770;2834;3330;4143;4346;5507;5432
37911;Pernambuco;-36.1490;-9.0005;4123;4878;4370;4684;4226;3319;2829;2837;3418;4096;4279;5308;5229
38243;Pernambuco;-40.9490;-8.9005;5553;5604;4744;4982;4582;4737;5000;5565;6422;6734;6233;6287;5742
38244;Pernambuco;-40.8490;-8.9005;5568;5800;4909;5072;4600;4759;4854;5454;6275;6674;6219;6337;5854
38245;Pernambuco;-40.7490;-8.9005;5505;5729;4871;5030;4567;4692;4799;5292;6139;6643;6190;6294;5809
38246;Pernambuco;-40.6490;-8.9005;5497;5669;4850;5026;4633;4670;4786;5214;6120;6656;6174;6336;5831
38247;Pernambuco;-40.5490;-8.9005;5458;5523;4838;5023;4614;4748;4696;5155;6077;6655;6140;6213;5817
38248;Pernambuco;-40.4490;-8.9005;5444;5568;4862;5028;4656;4723;4679;5114;6046;6564;6106;6211;5765
38249;Pernambuco;-40.3490;-8.9005;5416;5601;4897;5069;4717;4689;4634;5036;5996;6462;5996;6126;5767
38250;Pernambuco;-40.2490;-8.9005;5314;5512;4817;5090;4700;4612;4472;4820;5791;6394;5872;6048;5637
38251;Pernambuco;-40.1490;-8.9005;5308;5516;4801;5027;4644;4528;4447;4773;5798;6454;5930;6065;5716
38252;Pernambuco;-40.0490;-8.9005;5260;5570;4754;5016;4550;4432;4312;4654;5694;6328;5906;6083;5818
38253;Pernambuco;-39.9490;-8.9005;5273;5677;4764;5125;4663;4475;4368;4605;5519;6323;5910;6075;5773
38254;Pernambuco;-39.8490;-8.9005;5225;5669;4856;5127;4649;4450;4281;4552;5336;6121;5816;6065;5777
38265;Pernambuco;-38.7490;-8.9005;5539;6331;5704;5888;5394;4651;4247;4434;5094;5882;5968;6211;6661
38266;Pernambuco;-38.6490;-8.9005;5396;6211;5646;5850;5420;4635;4252;4385;4954;5596;5659;5802;6344
38267;Pernambuco;-38.5490;-8.9005;5489;6346;5645;5850;5556;4693;4401;4615;5066;5730;5672;5932;6362
38268;Pernambuco;-38.4490;-8.9005;5529;6429;5648;5866;5509;4632;4298;4516;5132;5798;5827;6231;6459
38269;Pernambuco;-38.3490;-8.9005;5642;6513;5674;5821;5486;4635;4250;4470;5242;6091;6195;6764;6556
38270;Pernambuco;-38.2490;-8.9005;5434;6250;5453;5673;5278;4441;3918;4099;4916;5897;6154;6734;6392
38271;Pernambuco;-38.1490;-8.9005;5367;6291;5397;5624;5191;4314;3807;4016;4845;5823;6065;6702;6325
38272;Pernambuco;-38.0490;-8.9005;5346;6311;5404;5666;5110;4239;3683;3949;4794;5744;6055;6806;6389
38273;Pernambuco;-37.9490;-8.9005;5345;6404;5385;5660;5223;4199;3582;3824;4684;5716;6099;6841;6524
38274;Pernambuco;-37.8490;-8.9005;5270;6324;5392;5643;5184;4120;3531;3736;4531;5634;6014;6639;6495
38275;Pernambuco;-37.7490;-8.9005;5239;6242;5342;5668;5110;4036;3566;3691;4499;5657;6000;6715;6338
38276;Pernambuco;-37.6490;-8.9005;5266;6244;5459;5557;5158;4169;3591;3835;4640;5592;5962;6673;6311
38277;Pernambuco;-37.5490;-8.9005;5258;6180;5410;5643;5172;4119;3641;3808;4599;5609;5976;6674;6269
38278;Pernambuco;-37.4490;-8.9005;5289;6216;5433;5809;5212;4065;3602;3719;4576;5662;6036;6774;6357
